age,sex,city,education_status,sds,relation,relatives
22,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[0, 0, 0]",4.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,0,3,"[1, 0, 0]",0.0,0
40,2.0,243,0,"[0, 0, 0]",0.0,0
17,1.0,2,0,"[0, 1, 0]",0.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,0,1,"[1, 1, 0]",7.0,4
21,2.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,1,"[1, 1, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",2.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
27,2.0,104,0,"[0, 1, 0]",6.0,3
24,1.0,1,3,"[1, 1, 0]",1.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
26,1.0,2,0,"[0, 0, 0]",1.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,144,0,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 0, 0]",0.0,0
0,2.0,144,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
19,1.0,95,0,"[0, 1, 0]",0.0,1
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
30,1.0,1,0,"[0, 1, 0]",4.0,2
0,1.0,1,0,"[0, 1, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,7
0,1.0,2,0,"[0, 1, 0]",1.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
25,1.0,2,0,"[0, 0, 0]",0.0,1
0,1.0,1,1,"[1, 0, 0]",5.0,3
0,1.0,94,0,"[0, 0, 0]",0.0,4
23,1.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",1.0,6
25,2.0,64,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,104,0,"[0, 1, 0]",0.0,3
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2117,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",3.0,1
0,1.0,104,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,1,"[1, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,2.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
22,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
17,1.0,2,0,"[0, 0, 0]",0.0,3
0,1.0,2,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,2.0,1,1,"[0, 1, 0]",2.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
58,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
21,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,104,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,3
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
18,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 1, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,3
0,1.0,2,0,"[0, 0, 0]",0.0,1
0,2.0,0,0,"[0, 0, 0]",0.0,0
30,2.0,243,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,4
0,1.0,2,0,"[0, 0, 0]",0.0,3
22,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",8.0,4
38,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,695,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,4
19,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
21,1.0,2,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,377,0,"[0, 0, 0]",0.0,0
21,1.0,1919614,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
21,2.0,282,0,"[0, 0, 0]",0.0,0
19,2.0,2,0,"[0, 1, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
24,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",1.0,0
0,2.0,1,0,"[0, 0, 0]",6.0,0
30,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,5
0,1.0,1,0,"[0, 0, 0]",7.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,2.0,2,0,"[0, 0, 0]",0.0,0
20,2.0,1,3,"[1, 0, 0]",7.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,2.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
22,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
20,2.0,2,0,"[0, 0, 0]",1.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,2,1,"[1, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
18,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,6
23,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",1.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,1,"[1, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
18,1.0,1,0,"[0, 1, 0]",0.0,3
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
32,1.0,1,0,"[0, 1, 0]",2.0,5
19,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,1,"[1, 0, 0]",7.0,3
0,2.0,1,0,"[0, 1, 0]",0.0,0
17,2.0,1,0,"[0, 1, 0]",0.0,0
36,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,1,3,"[1, 0, 0]",6.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
21,2.0,1,1,"[1, 1, 0]",7.0,4
0,1.0,1,3,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 1, 0]",0.0,0
25,1.0,2,1,"[1, 1, 0]",0.0,0
22,1.0,2,1,"[1, 0, 0]",0.0,4
0,1.0,2,0,"[0, 1, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
15,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
35,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
29,1.0,2,0,"[0, 0, 0]",0.0,0
70,2.0,2,0,"[0, 0, 1]",0.0,0
19,1.0,2,0,"[0, 0, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",4.0,0
58,1.0,2,0,"[0, 1, 0]",0.0,0
43,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,99,0,"[0, 1, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",0.0,0
27,2.0,104,1,"[1, 1, 0]",1.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,24,0,"[0, 1, 0]",0.0,0
20,1.0,2,0,"[0, 0, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",7.0,3
21,2.0,2,0,"[0, 1, 0]",4.0,1
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,104,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,2
21,1.0,2,0,"[0, 0, 0]",0.0,0
20,1.0,2,0,"[0, 1, 0]",0.0,0
37,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,7
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
22,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,3,"[0, 1, 0]",4.0,4
21,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
22,1.0,132,0,"[0, 1, 0]",4.0,3
21,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
20,2.0,1,0,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",7.0,5
29,1.0,1,0,"[0, 0, 0]",0.0,0
18,2.0,144,0,"[0, 0, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
28,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1277,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[1, 0, 0]",0.0,1
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
38,2.0,1,0,"[0, 0, 0]",1.0,2
22,1.0,1,1,"[1, 0, 0]",0.0,1
0,2.0,1,0,"[0, 1, 0]",4.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
31,2.0,2,3,"[1, 0, 0]",0.0,1
0,1.0,2,3,"[0, 0, 0]",4.0,5
28,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",1.0,0
0,1.0,1,1,"[1, 0, 0]",4.0,7
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
19,1.0,1,0,"[0, 1, 0]",1.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",0.0,0
30,2.0,2,0,"[0, 0, 0]",0.0,0
20,1.0,2,0,"[0, 0, 0]",0.0,1
21,2.0,2,0,"[0, 0, 0]",0.0,6
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,2
0,2.0,1,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",5.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
17,1.0,2,0,"[0, 1, 0]",0.0,0
19,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",4.0,1
22,1.0,640,0,"[0, 1, 0]",0.0,0
24,2.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
21,1.0,2,0,"[0, 1, 0]",0.0,0
41,2.0,1,0,"[0, 0, 0]",1.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",4.0,1
30,1.0,801,0,"[0, 1, 0]",4.0,4
0,1.0,1,0,"[0, 1, 0]",0.0,0
27,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,1
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
24,1.0,73,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1512003,0,"[0, 0, 0]",6.0,8
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",1.0,1
16,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
32,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
23,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
22,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
20,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,140,1,"[1, 1, 0]",4.0,6
17,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
19,2.0,2,0,"[0, 1, 0]",0.0,2
26,1.0,144,0,"[0, 1, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,946,0,"[0, 0, 0]",0.0,0
39,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",2.0,2
25,2.0,2,0,"[0, 0, 0]",0.0,0
114,2.0,8496,0,"[0, 0, 1]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
17,1.0,2,0,"[0, 1, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,1
0,1.0,0,1,"[1, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",6.0,0
0,2.0,1,3,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
32,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,144,1,"[1, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
23,2.0,1,0,"[0, 1, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
20,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,94,0,"[0, 0, 0]",0.0,0
24,1.0,104,0,"[0, 0, 0]",1.0,7
0,1.0,2,0,"[0, 0, 0]",0.0,0
23,2.0,1,0,"[0, 0, 0]",0.0,0
39,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",7.0,4
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
18,1.0,2,1,"[1, 1, 0]",0.0,1
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,0,0,"[0, 0, 0]",0.0,0
21,2.0,94,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
18,1.0,2,0,"[0, 0, 0]",0.0,0
24,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
21,2.0,104,0,"[0, 0, 0]",0.0,0
25,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 0, 0]",1.0,2
18,2.0,1,0,"[0, 0, 0]",0.0,0
26,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 0, 0]",1.0,0
0,1.0,2,0,"[0, 0, 0]",1.0,1
21,2.0,1,0,"[0, 0, 0]",6.0,0
0,2.0,144,3,"[1, 1, 0]",7.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,1,1,"[1, 0, 0]",0.0,3
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,144,0,"[1, 1, 0]",4.0,1
17,1.0,2,0,"[0, 0, 0]",7.0,4
0,1.0,1,0,"[0, 1, 0]",0.0,0
26,1.0,144,1,"[1, 1, 0]",4.0,2
0,2.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
25,1.0,42,0,"[0, 0, 0]",4.0,3
0,1.0,144,0,"[0, 1, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",1.0,0
28,1.0,2,0,"[0, 0, 0]",0.0,3
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,144,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",1.0,0
30,2.0,1151,0,"[0, 1, 0]",0.0,0
111,1.0,1,0,"[0, 1, 1]",4.0,0
39,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
19,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,2,"[0, 1, 0]",3.0,2
0,1.0,2,3,"[0, 0, 0]",4.0,4
38,1.0,2,0,"[0, 1, 0]",0.0,0
24,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,122,0,"[0, 0, 0]",4.0,1
0,2.0,1,1,"[1, 0, 0]",0.0,4
30,2.0,144,1,"[0, 0, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",4.0,3
0,2.0,1,0,"[0, 0, 0]",7.0,3
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,104,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",2.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
21,1.0,1,1,"[1, 0, 0]",0.0,0
0,1.0,94,0,"[0, 0, 0]",0.0,2
19,1.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,144,0,"[0, 0, 0]",0.0,0
23,1.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,2,0,"[0, 0, 0]",0.0,3
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",4.0,0
28,1.0,1074996,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,132,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
18,1.0,2,0,"[0, 0, 0]",5.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
22,1.0,104,0,"[0, 0, 0]",0.0,0
26,1.0,2,1,"[1, 0, 0]",4.0,7
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
